N Proj,Promotor,Designacao,Instrumento,Aviso,Aut Gestao,Org Intermedio,Concelho,Regiao,Sector,CAE (Rev3),Estrategia de Eficiencia Colectiva,Data de Aprovacao,Investimento Elegivel,Incentivo,N Contribuinte do Promotor
3081,"ATARAXIA - ESTUDOS E SERVIcOS EM TECNOLOGIAS DE INFORMAcaO, LDA",AMPLIADOR AUTOMaTICO PARA CIDADaOS PORTADORES DE BAIXA VISaO,I&DT Empresas/Vale I&DT,11/SI/2008,PO Lisboa,IAPMEI,Odivelas,Lisboa,Servicos,72190 - Outra investigacao e desenvolvimento das ciencias fisicas e naturais,,28-Jul-08,35000,25000,505459671
3330,"AMBICARE INDUSTRIAL - TRATAMENTO DE RESiDUOS, SA",INERTIZAcaO DE UM RESiDUO INDUSTRIAL EM COMPOSIcaO CERaMICA E DESENVOLVIMENTO DE UM PRODUTO CERaMICO,I&DT Empresas/Vale I&DT,11/SI/2008,PO Lisboa,IAPMEI,Setubal,Lisboa,Servicos,38220 - Tratamento e eliminacao de residuos perigosos,,28-Jul-08,12100,9075,502414847
3331,"AMBICARE INDUSTRIAL - TRATAMENTO DE RESiDUOS, SA",DESENVOLVIMENTO E CONCEPcaO DE UMA NOVA ESTRUTURA COM PROPRIEDADES DE ISOLAMENTO TeRMICO,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Lisboa,IAPMEI,Setubal,Lisboa,Servicos,38220 - Tratamento e eliminacao de residuos perigosos,,28-Jul-08,25000,18750,502414847
2859,"INFOSISTEMA - SISTEMAS DE INFORMAcaO, SA",MONITORIZAcaO EM TEMPO REAL DE APLICAcoES DE SOFTWARE,I&DT Empresas/Vale I&DT,11/SI/2008,PO Lisboa,IAPMEI,Oeiras,Lisboa,Servicos,62010 - Actividades de programacao informatica,,28-Jul-08,35000,25000,503585491
3194,"JOSe JACINTO RAMALHO & FILHOS, LDA",REENGENHARIA DO PROCESSO PRODUTIVO,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Centro,IAPMEI,Alcobaca,Centro,Industria,14190 - Confeccao de outros artigos e acessorios de vestuario,,24-Jul-08,6000,4500,500157154
3204,"CERaMICA F SANTIAGO, SA",IMPLEMENTAcaO DE FERRAMENTAS DE GESTaO AMBIENTAL E DE MELHORES TECNOLOGIAS NA CERaMICA F SANTIAGO,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Centro,IAPMEI,Porto de Mos,Centro,Industria,23321 - Fabricacao de tijolos,,24-Jul-08,10500,7875,500601429
3205,"ANToNIO FELICIANO JORGE & FILHOS, LDA",GESTaO AMBIENTAL - UM CONTRIBUTO PARA A COMPETITIVIDADE DA EMPRESA,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Centro,IAPMEI,Alcanena,Centro,Industria,15111 - Curtimenta e acabamento de peles sem pelo,,24-Jul-08,5530,4148,501148493
3214,"CURTUMES JOaO B SALGUEIRO, LDA",FORRO PARA CALcADO - DESENVOLVIMENTO DE PROCESSO E CONTROLO ANALiTICO,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Centro,IAPMEI,Alcanena,Centro,Industria,15111 - Curtimenta e acabamento de peles sem pelo,,24-Jul-08,7440,5580,501588345
3211,"NERY & CASTRO, LDA","AVALIAcaO SATISFAcaO CLIENTES, PLANO COMUNICAcaO E WEBSITE",SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Centro,IAPMEI,Viseu,Centro,Comercio,"47730 - Comercio a retalho de produtos farmaceuticos, em estabelecimentos especializados",,24-Jul-08,30000,22500,502522917
3226,"FARMI - REPARAcoES, LDA",GTMOULDS-NOVO COMPOSITO a BASE DE GRAFITE PARA MOLDES PARA TERMOFORMAcaO,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Centro,IAPMEI,Marinha Grande,Centro,Industria,25734 - Fabricacao de moldes metalicos,,24-Jul-08,31790,23843,502311460
3224,"PALVIDRO PLaSTICOS REFORcADOS DA BAIRRADA, LDA",PALPLUS,I&DT Empresas/Vale I&DT,11/SI/2008,PO Centro,IAPMEI,Anadia,Centro,Industria,"22292 - Fabricacao de outros artigos de plastico, ne",,24-Jul-08,33300,24975,500945446
3215,"METALURGICA BRIOSA DA MACEIRA, LDA",PoRTICO AUTOPORTANTE TODO TERRENO,I&DT Empresas/Vale I&DT,11/SI/2008,PO Centro,IAPMEI,Leiria,Centro,Industria,"28222 - Fabricacao de equipamentos de elevacao e de movimentacao, ne",,24-Jul-08,31500,23625,501816291
3335,"FaBRICA DE CURTUMES RUTRA, LDA",CLEAN-TOUCH LEATHER,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Centro,IAPMEI,Alcanena,Centro,Industria,15111 - Curtimenta e acabamento de peles sem pelo,,24-Jul-08,5160,3870,501425012
3308,"EXTRUPLaS - RECICLAGEM, RECUPERAcaO E FABRICO DE PRODUTOS PLaSTICOS, LDA",SLIP - SECAGEM DE LIMALHA DE PLaSTICO,I&DT Empresas/Vale I&DT,11/SI/2008,PO Centro,IAPMEI,Arruda dos Vinhos,Centro,Servicos,38322 - Valorizacao de residuos nao metalicos,,24-Jul-08,31250,23438,504850261
3254,"CONSTRUCER - CERaMICA DE CONSTRUcaO, SA",AVALIAcaO DO DESEMPENHO AMBIENTAL DO TECNOTIJOLO DA CONSTRUCER,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Centro,IAPMEI,Anadia,Centro,Industria,23321 - Fabricacao de tijolos,,24-Jul-08,7500,5625,501814442
3268,"PALMA ARTES GRaFICAS, LDA",PALM&QUAL,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Centro,IAPMEI,Porto de Mos,Centro,Industria,18120 - Outra impressao,,24-Jul-08,18900,14175,501566449
3363,"DISTRIM 2-INDuSTRIA, INVESTIGAcaO E DESENVOLVIMENTO, LDA",DESENVOLVIMENTO E PRODUcaO DE PROToTIPOS,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Centro,IAPMEI,Marinha Grande,Centro,Servicos,71120 - Actividades de engenharia e tecnicas afins,,24-Jul-08,33500,25000,503786446
3365,"PALVIDRO PLaSTICOS REFORcADOS DA BAIRRADA, LDA",COMPOSIFIRE,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Centro,IAPMEI,Anadia,Centro,Industria,"22292 - Fabricacao de outros artigos de plastico, ne",,24-Jul-08,33300,24975,500945446
3140,"AMBIFORMED - AMBIENTE, HIGIENE, SEGURANcA E SAuDE NO TRABALHO, LDA",IMPLEMENTAcaO DO SISTEMA DE GESTaO DA QUALIDADE PARA MEDIcoES AMBIENTAIS DE RUIDO,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Centro,IAPMEI,Oliveira de Frades,Centro,Servicos,"82990 - Outras actividades de servicos de apoio prestados as empresas, ne",,24-Jul-08,26550,19913,507312643
3160,TEANDM - TECNOLOGIA E ENGENHARIA E MATERIAIS SA,IMPLEMENTAcaO DE UM SISTEMA DE GESTaO DA IDI CERTIFICADO SEGUNDO A NORMA NP 4457:2007,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Centro,IAPMEI,Coimbra,Centro,Industria,25610 - Tratamento e revestimento de metais,,24-Jul-08,34000,25000,504521772
3167,"REROM-EQUIPAMENTOS E ACESSoRIOS PARA A INDUSTRIA, LDA",CONSULTORIA DE APOIO a IMPLEMENTAcAO DE UM SISTEMA DE GESTaO DA QUALIDADE DE ACORDO COM OS REQUESITOS DA NORMA ISO 9001:2000,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Centro,IAPMEI,Leiria,Centro,Comercio,46620 - Comercio por grosso de maquinas-ferramentas,,24-Jul-08,10200,7650,500856761
3161,"MOLEX-INDuSTRIA E COMeRCIO DE MOLAS, LDA",MOLEX_QUALIDADE TS,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Centro,IAPMEI,Ovar,Centro,Industria,25932 - Fabricacao de molas,,24-Jul-08,25000,18750,503248274
3187,"FARMI - REPARAcoES, LDA",VIRTUAL2MAQUETA- DESENVOLVIMENTO DE UM SISTEMA ORIENTADO PARA A PRODUcaO DE MAQUETAS,I&DT Empresas/Vale I&DT,11/SI/2008,PO Centro,IAPMEI,Marinha Grande,Centro,Industria,"28293 - Fabricacao de outras maquinas diversas de uso geral, ne",,24-Jul-08,31750,23813,502311460
3190,"VASCONCELOS & C, LDA",REENGENHARIA DO PROCESSO PRODUTIVO,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Sao Joao da Madeira,Norte,Industria,14190 - Confeccao de outros artigos e acessorios de vestuario,,23-Jul-08,10000,7500,500428280
3169,"CARLOS ALBERTO & FILHOS, LDA",IMPLEMENTAcaO DE UM SISTEMA DE GESTaO DA QUALIDADE - ISO 9001:2000,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Santo Tirso,Norte,Industria,"25720 - Fabricacao de fechaduras, dobradicas e de outras ferragens",,23-Jul-08,18200,13650,506529932
3171,"VALINDO - TeXTEIS, SA",DESENVOLVIMENTO DE PROToTIPO DE FRALDAS BIODEGRADaVEIS,I&DT Empresas/Vale I&DT,11/SI/2008,PO FC,IAPMEI,Fafe,Norte,Industria,14131 - Confeccao de outro vestuario exterior em serie,,23-Jul-08,33000,24750,500106878
3173,"METALURGICA ARVORNSE SOC DE MaQUINAS AGRICOLAS, LDA",REFORcO DE BaSCULA PARA MERCADO AFRICANO PARA CONDIcoES LIMITE DE UTILIZAcaO,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Vila do Conde,Norte,Industria,"29200 - Fabricacao de carrocarias, reboques e semi-reboques",,23-Jul-08,33000,24750,500191972
3177,"MARSAL - ESTRUTURAS METaLICAS E ALUMiNIO, LDA",MARCAcaO CE,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Celorico de Basto,Norte,Industria,"25120 - Fabricacao de portas, janelas e elementos similares em metal",,23-Jul-08,10000,7500,502913274
3184,"XPZ - MADEIRAS, SA",CERTIFICAcaO AMBIENTAL,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Esposende,Norte,Industria,16291 - Fabricacao de outras obras de madeira,,23-Jul-08,25000,18750,502550449
3185,"MEILEX, LDA",IMPLEMENTAcaO DO SISTEMA DE GESTaO DA QUALIDADE SEGUNDO A NORMA NP EN ISO 9001:2000,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Paredes,Norte,Comercio,"46470 - Comercio por grosso de moveis para uso domestico, carpetes, tapetes e artigos de iluminacao",,23-Jul-08,10500,7875,501759441
3186,"AFICOR-AFIAMENTOS E REPARAcoES DE FERRAMENTAS DE CORTE, SA",AFICOR-MELHORIAS DA PRODUTIVIDADE,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Trofa,Norte,Industria,25733 - Fabricacao de pecas sinterizadas,,23-Jul-08,30000,22500,502012757
3180,METALURGICA RECOR SA,IMPLEMENTAcaO DO SISTEMA DE GESTaO DA QUALIDADE PELA NP EN ISO9001:2000,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Santa Maria da Feira,Norte,Industria,24510 - Fundicao de ferro fundido,,23-Jul-08,25000,18750,500192502
3181,"BORDADOS JOAQUIM OLIVEIRA & OLIVEIRA, LDA",CERTIFICAcaO PELA QUALIDADE,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Barcelos,Norte,Industria,13991 - Fabricacao de bordados,,23-Jul-08,25000,18750,502516305
3179,"IRMaOS FERREIRA, LDA",CERTIFICAcaO PELA QUALIDADE,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Viana do Castelo,Norte,Industria,"23690 - Fabricacao de outros produtos de betao, gesso e cimento",,23-Jul-08,15000,11250,501715398
3154,"CERDOMUS - INDuSTRIAS CERaMICAS, SA",IMPLEMENTAcaO DE UM SISTEMA DE GESTaO DA QUALIDADE E DA PRODUcaO DE ACORDO COM AS EXIGeNCIAS DA MARCAcaO NF-UPEC,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Coimbra,Centro,Industria,"23312 - Fabricacao de ladrilhos, mosaicos e placas de ceramica",,23-Jul-08,12500,9375,504152424
3166,"FLUPOL - APLICAcoES TeCNICAS DE POLiMEROS FLUORADOS, LDA",SISTEMA DE VISaO ARTIFICIAL PARA ROBOT DE PINTURA,I&DT Empresas/Vale I&DT,11/SI/2008,PO Norte,IAPMEI,Valongo,Norte,Industria,25610 - Tratamento e revestimento de metais,,23-Jul-08,25000,18750,501671749
3148,"PORCEL - INDuSTRIA PORTUGUESA DE PORCELANAS, SA",DESENVOLVIMENTO DE NOVOS PRODUTOS DE LOUcA DE MESA EM PORCELANA COM REVESTIMENTOS BASEADOS EM SISTEMAS DE VIDROS REACTIVOS,I&DT Empresas/Vale I&DT,11/SI/2008,PO FC,IAPMEI,Oliveira do Bairro,Centro,Industria,"23412 - Fabricacao de artigos de uso domestico de faianca, porcelana e gres fino",,23-Jul-08,25900,19425,501918850
1944,"CELULOSE BEIRA INDUSTRIAL (CELBI), SA",PROJECTO 550 KTON,Projectos transitados do QCA III,,PO FC,AICEP,Figueira da Foz,Centro,Industria,17110 - Fabricacao de pasta,,23-Jul-08,314082469,51644913,500060266
3360,"SILENCOR - INDUSTRIAS METaLICAS, LDA",NOVOS MECANISMOS DE CONTROLO DE PROCESSO,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,agueda,Centro,Servicos,71120 - Actividades de engenharia e tecnicas afins,,23-Jul-08,33500,25000,501340394
3355,"IETA - INDuSTRIA DE ESTOFOS E TRANSFORMAcaO DE AUTOMoVEIS, SA",DESENVOLVIMENTO DE GABARIS DE CONTROLO,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Vila Nova de Gaia,Norte,Servicos,71120 - Actividades de engenharia e tecnicas afins,,23-Jul-08,33500,25000,500136351
3373,"HBM FIBERSENSING, SA",SISTEMA DE VISaO PARA INSPECcaO MICROSCoPICA AUTOMaTICA EM ESTRUTURAS DE ENGENHARIA CIVIL,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Maia,Norte,Industria,"26512 - Fabricacao de instrumentos e aparelhos de medida, verificacao, navegacao e outros fins, ne",,23-Jul-08,35000,25000,506807312
3366,"FXT - FABRICO E ACABAMENTO DE MEIAS, LDA",CONFORMEIAS,I&DT Empresas/Vale I&DT,11/SI/2008,PO Norte,IAPMEI,Santo Tirso,Norte,Industria,14310 - Fabricacao de meias e similares de malha,,23-Jul-08,33000,24750,503161985
3354,"AS - INDUSTRIA DE CALcADO, LDA","IMPLEMENTAcAO DE UM SITE DINaMICO, COM FUNCIONALIDADES TENDO EM VISTA A INSERcaO NA ECONOMIA DIGITAL",SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Oliveira de Azemeis,Norte,Industria,15201 - Fabricacao de calcado,,23-Jul-08,5700,4275,503123943
3351,ARTUR SALGADO SA,DESENVOLVIMENTO E PRODUcaO DE CAIXAS DE TRANSPORTE DE INSTRUMENTOS CIRuRGICOS,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Porto,Norte,Servicos,71120 - Actividades de engenharia e tecnicas afins,,23-Jul-08,37200,25000,503612600
3352,"CODEPLAS - ENGENHARIA DE PEcAS PLaSTICAS, LDA",DESENVOLVIMENTO E PRODUcaO DE PROToTIPOS EM SLS,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Oliveira de Azemeis,Norte,Servicos,71120 - Actividades de engenharia e tecnicas afins,,23-Jul-08,33500,25000,506155226
3271,"AGeNCIA DE CONTRIBUINTES A CONTINENTAL, LDA",CONTRATAcaO DE SERVIcOS DE CONSULTORIA PARA A IMPLEMENTAcaO DE UM SISTEMA DE GESTaO DA QUALIDADE,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Pacos de Ferreira,Norte,Servicos,"69200 - Actividades de contabilidade, auditoria e consultoria fiscal",,23-Jul-08,15851,11888,501743715
3273,"DIAS & MOTA - ALARMES, SERVIcOS E ASSISTeNCIA TeCNICA, LDA",CONTRATAcaO DE SERVIcOS DE CONSULTORIA PARA IMPLEMENTAcaO DE UM SISTEMA DE GESTaO DA QUALIDADE,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Pacos de Ferreira,Norte,Comercio,"47540 - Comercio a retalho de electrodomesticos, em estabelecimentos especializados",,23-Jul-08,14250,10688,505721953
3281,"VISIONWARE, SISTEMAS DE INFORMAcaO, SA","REFORcO DAS COMPETeNCIAS ORGANIZACIONAIS, PELA AQUISIcaO DE SERVIcOS TENDO EM VISTA O DESENVOLVIMENTO DE FERRAMENTAS DE APOIO a GESTaO BASEADAS NAS TECNOLOGIAS DE INFORMAcaO",SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Matosinhos,Norte,Servicos,62090 - Outras actividades relacionadas com as tecnologias da informacao e informatica,,23-Jul-08,32500,24375,507411072
3280,"JOSe NEVES & CIA, LDA",AQUISIcaO DE SERVIcOS DE CONSULTORIA TENDO EM VISTA A IMPLEMENTAcaO DE UM SISTEMA DE GESTaO AMBIENTAL,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Guimaraes,Norte,Comercio,46900 - Comercio por grosso nao especializado,,23-Jul-08,21560,16170,501297650
3264,"ITJ-INTERNACIONAL MOLDES, LDA",CONSULTORIA DE APOIO a INOVAcAO/MELHORIA DO PROCESSO PRODUTIVO PELA ACTUAcAO NOS SUB-PROCESSOS DE GESTaO DAS INFRA-ESTRUTURAS DE PRODUcAO E DAS INFRA-ESTRUTURAS DE MEDIcAO NA EMPRESA ITJ,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Marinha Grande,Centro,Industria,25734 - Fabricacao de moldes metalicos,,23-Jul-08,31620,23715,503652296
3270,"MRS - ASSESSORIA DE GESTaO, LDA","CONTRATAcaO DE SERVIcOS DE CONSULTORIA PARA REFORcO CLARO DAS COMPETeNCIAS ORGANIZACIONAIS, ADEQUANDO-AS aS PERSPECTIVAS DE CRESCIMENTO DA EMPRESA, PELA UTILIZAcaO DE UMA PLATAFORMA DE GESTaO A DESENVOLVER (PORTAL WEB), BASEADA NAS TECNOLOGIAS DE INFORMAc",SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Guimaraes,Norte,Servicos,70220 - Outras actividades de consultoria para os negocios e a gestao,,23-Jul-08,31765,23824,505931672
3267,"FEPSA - FELTROS PORTUGUESES, SA",FUNCIONALIZAcaO DE FELTROS,I&DT Empresas/Vale I&DT,11/SI/2008,PO FC,IAPMEI,Sao Joao da Madeira,Norte,Industria,"13962 - Fabricacao de texteis para uso tecnico e industrial, ne",,23-Jul-08,25000,18750,507526554
3257,"SOCEM MS-FABRICAcAO DE MOLDES DE INJECcaO, LDA",CONSULTORIA NA IMPLEMENTAcAO DE SOLUcoES INOVADORAS DE MELHORIA NO PROCESSO PRODUTIVO,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Leiria,Centro,Industria,25734 - Fabricacao de moldes metalicos,,23-Jul-08,18000,13500,500908737
3292,"PLANIMOLDE - FABRICO E COMeRCIO DE MOLDES, SA",IMPLEMENTAcaO DE SOLUcoES INOVADORAS DE MELHORIA NO PROCESSO PRODUTIVO,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Marinha Grande,Centro,Industria,25734 - Fabricacao de moldes metalicos,,23-Jul-08,18000,13500,500012350
3296,"FERNANDO QUEIRoZ, LDA",IMPLEMENTAcaO E CERTIFICAcaO DE UM SISTEMA DE GESTaO DA QUALIDADE,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Vila Nova de Famalicao,Norte,Industria,27510 - Fabricacao de electrodomesticos,,23-Jul-08,11000,8250,503187879
3289,"QUALIFIED INTEGRATION - SISTEMAS E TECNOLOGIAS DE INFORMAcaO, LDA","CONTRATAcaO DE SERVIcOS DE CONSULTORIA PARA REFORcO CLARO DAS COMPETeNCIAS ORGANIZACIONAIS, ADEQUANDO-AS aS PERSPECTIVAS DE CRESCIMENTO DA EMPRESA, PELA UTILIZAcaO DE UMA PLATAFORMA DE GESTaO A DESENVOLVER (PORTAL WEB), BASEADA NAS TECNOLOGIAS DE INFORMAc",SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Povoa de Varzim,Norte,Servicos,71120 - Actividades de engenharia e tecnicas afins,,23-Jul-08,32700,24525,507104170
3283,"HUGAL - INDUSTRIA DE CALcADO, LDA",CeLULAS DE TRABALHO NA UNIDADE DE COSTURA,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Alcobaca,Centro,Industria,15201 - Fabricacao de calcado,,23-Jul-08,25000,18750,501219781
3282,"BECRI - MALHAS E CONFECcoES, SA",A CONQUISTA DA COMPETITIVIDADE,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Barcelos,Norte,Industria,14131 - Confeccao de outro vestuario exterior em serie,,23-Jul-08,33270,24953,501371621
3286,"COURO AZUL - INDuSTRIA E COMeRCIO DE COUROS, SA",INOVPROAUTO,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Alcanena,Centro,Industria,15111 - Curtimenta e acabamento de peles sem pelo,,23-Jul-08,30870,23153,501770046
3250,"ITAFLEX - FaBRICA DE ARTIGOS PARA CALcADO, LDA",IMPLEMENTAcaO DE SISTEMA DE GESTaO DA QUALIDADE,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Felgueiras,Norte,Industria,22191 - Fabricacao de componentes de borracha para calcado,,23-Jul-08,13950,10463,500993092
3255,"ABEL PINHO, LDA",IMPLEMENTcaO DE SISTEMA DE GESTaO - HACCP,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Santa Maria da Feira,Norte,Industria,16294 - Fabricacao de rolhas de cortica,,23-Jul-08,15000,11250,502458798
3248,"CORTADORIA NACIONAL DE PeLO, SA",BRANQUIPeLO,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Sao Joao da Madeira,Norte,Industria,"13993 - Fabricacao de outros texteis diversos, ne",,23-Jul-08,7980,5985,505230887
3234,"LIMA FERREIRA, LDA",IMPLEMENTAcaO DE SISTEMA DE GESTaO DA QUALIDADE,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Sao Joao da Madeira,Norte,Industria,15201 - Fabricacao de calcado,,23-Jul-08,10000,7500,500352186
3004,"MONTEIRO & FILHOS, LDA",SISTEMA DE INFORMAcaO DE GESTaO DE FROTAS,I&DT Empresas/Vale I&DT,11/SI/2008,PO FC,IAPMEI,Ourem,Centro,Servicos,62020 - Actividades de consultoria em informatica,,23-Jul-08,33250,24938,501373055
3311,"AMeRICO COELHO RELVAS, SUCESSORES, SA",IMPLEMENTAcaO DE SISTEMA DE GESTaO AMBIENTAL,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Santa Maria da Feira,Norte,Industria,"25992 - Fabricacao de outros produtos metalicos diversos, ne",,23-Jul-08,18000,13500,500019908
3312,"ABREU E PEDRA, HIGIENE E BEM ESTAR, LDA",IMPLEMENTAcaO DE UM SISTEMA DE GESTaO DE QUALIDADE (NORMA NP EN ISO 9001:2000),SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Viana do Castelo,Norte,Comercio,46442 - Comercio por grosso de produtos de limpeza,,23-Jul-08,11000,8250,507501888
3299,"BRITAFIEL - AGREGADOS E ORNAMENTAIS, SA",PRe DESENVOLVIMENTO DE UM PROCESSO DE PINTURA DE BRITA DECORATIVA - GRACOLOR,I&DT Empresas/Vale I&DT,11/SI/2008,PO Norte,IAPMEI,Penafiel,Norte,Industria,"23992 - Fabricacao de outros produtos minerais nao metalicos diversos, ne",,23-Jul-08,32000,24000,507779606
3301,"CARLOS ALBERTO & FILHOS, LDA",PRe DESENVOLVIMENTO DE PERSIANAS ORIENTAVeIS COM GERAcaO FOTOVOLTAICA,I&DT Empresas/Vale I&DT,11/SI/2008,PO Norte,IAPMEI,Santo Tirso,Norte,Industria,"25120 - Fabricacao de portas, janelas e elementos similares em metal",,23-Jul-08,32000,24000,506529932
3302,"RODRIGUES & NASCIMENTO, LDA",IMPLEMENTAcaO DE UM SISTEMA DE GESTaO DA QUALIDADE,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Braga,Norte,Industria,28250 - Fabricacao de equipamento nao domestico para refrigeracao e ventilacao,,23-Jul-08,10000,7500,500853940
3322,"TECNOMOLDE - TeCNICA E SERVIcOS PARA A INDuSTRIA DE MOLDES, LDA",IMPLEMENTAcaO DOS REQUISITOS DA NORMA NP EN ISO/IEC 17025:2005 NO LABORAToRIO DE ENSAIOS,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Marinha Grande,Centro,Servicos,71200 - Actividades de ensaios e analises tecnicas,,23-Jul-08,32300,24225,500931542
3314,"ANToNIO GALEGO & FILHOS - MaRMORES, SA",CARACTERIZAcaO GEO-ECONOMICA DE PEDREIRAS,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Vila Vicosa,Alentejo,Industria,23701 - Fabricacao de artigos de marmore e de rochas similares,,23-Jul-08,34100,25000,500991804
3326,SILAMPOS - SOC INDUSTRIAL LM CAMPOS SA,SISTEMA DE PRODUcaO DA SILAMPOS,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Oliveira de Azemeis,Norte,Industria,25991 - Fabricacao de louca metalica e artigos de uso domestico,,23-Jul-08,32500,24375,500409927
3337,"CONFEITARIA MIRENE, SA","MELHOR PRODUTO, MELHOR AMBIENTE",SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Santarem,Alentejo,Industria,10822 - Fabricacao de produtos de confeitaria,,23-Jul-08,20300,15225,500334404
3328,"EDAETECH - ENGENHARIA E TECNOLOGIA, SA",MaQUINA ESPECIAL DE GRAVAcaO LASER,I&DT Empresas/Vale I&DT,11/SI/2008,PO FC,IAPMEI,Esposende,Norte,Industria,29320 - Fabricacao de outros componentes e acessorios para veiculos automoveis,,23-Jul-08,33150,24863,505967421
3217,"AZEMOLDES MOLDES AZEMEIS, LDA",CONSULTORIA DE APOIO a INOVAcAO/MELHORIA DO PROCESSO PRODUTIVO PELA ACTUAcAO NOS SUB-PROCESSOS DE GESTaO DAS INFRA-ESTRUTURAS DE PRODUcAO E DAS INFRA-ESTRUTURAS DE MEDIcAO,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO FC,IAPMEI,Oliveira de Azemeis,Norte,Industria,25734 - Fabricacao de moldes metalicos,,23-Jul-08,13284,9963,501820582
3219,"MANUEL MOREIRA DIAS, LDA",IMPLEMENTAcaO DE SISTEMA DE GESTaO DA QUALIDADE,SI Qualificacao PME/Vale Inovacao,12/SI/2008,PO Norte,IAPMEI,Santo Tirso,Norte,Industria,"25992 - Fabricacao de outros produtos metalicos diversos, ne",,23-Jul-08,16000,12000,502907363
